utc	discharge	discharge_qualifiers	location	stage	stage_qualifiers
2021-12-08 18:00:00	2470.0	A	12141300	5.05	A
2021-12-11 22:45:00	3810.0	A	12141300	6.15	A
2021-12-19 03:15:00	4160.0	A	12141300	6.39	A
2021-12-22 19:45:00	2610.0	A	12141300	5.18	A
2022-01-07 22:30:00	7230.0	A	12141300	8.06	A
2022-01-12 16:15:00	16500.0	A	12141300	11.44	A
2022-01-18 23:45:00	2530.0	A	12141300	5.1	A
2022-01-21 03:00:00	9290.0	A	12141300	8.95	A
2022-03-01 09:15:00	18500.0	A	12141300	12.03	A
2022-03-16 05:45:00	2560.0	A	12141300	5.13	A
2022-03-24 08:00:00	2630.0	P	12141300	5.2	P
2022-04-04 16:30:00	2850.0	P	12141300	5.39	P
2022-05-03 03:15:00	1610.0	P	12141300	4.11	P
2022-05-06 11:15:00	2940.0	P	12141300	5.47	P
2022-05-07 15:00:00	3970.0	P	12141300	6.26	P
2022-05-16 20:00:00	3730.0	P	12141300	6.09	P
2022-05-26 10:45:00	2380.0	P	12141300	4.96	P
2022-05-27 21:00:00	3640.0	P	12141300	6.02	P
2022-05-30 06:45:00	3400.0	P	12141300	5.84	P
2022-06-04 01:30:00	4000.0	P	12141300	6.28	P
2022-06-06 05:45:00	4960.0	P	12141300	6.9	P
2022-06-10 09:15:00	9240.0	P	12141300	8.93	P
