utc	discharge	discharge_qualifiers	location	stage	stage_qualifiers
2020-12-20 16:00:00	9260.0	A	12144500	9.71	A
2020-12-22 08:45:00	11600.0	A	12144500	10.68	A
2021-01-01 01:15:00	7750.0	A	12144500	9.02	A
2021-01-03 12:00:00	14400.0	A	12144500	11.69	A
2021-01-13 16:00:00	22000.0	A	12144500	13.99	A
2021-02-05 19:45:00	6290.0	A	12144500	8.27	A
2021-02-07 08:30:00	6430.0	A	12144500	8.35	A
2021-02-17 08:15:00	2090.0	A	12144500	5.3	A
2021-02-23 03:15:00	16500.0	A	12144500	12.38	A
2021-03-21 12:00:00	2240.0	A	12144500	5.45	A
2021-03-25 11:45:00	3010.0	A	12144500	6.13	A
2021-04-08 17:00:00	2580.0	A	12144500	5.76	A
2021-04-19 15:15:00	4970.0	A	12144500	7.51	A
2021-05-01 11:15:00	5020.0	A	12144500	7.54	A
2021-05-07 16:15:00	5090.0	A	12144500	7.58	A
2021-05-15 12:45:00	4990.0	A	12144500	7.52	A
2021-05-25 12:45:00	4860.0	A	12144500	7.44	A
2021-05-28 15:45:00	7230.0	A	12144500	8.76	A
2021-06-03 10:00:00	8030.0	A	12144500	9.15	A
2021-06-14 16:45:00	5250.0	A	12144500	7.68	A
2021-06-22 11:15:00	4580.0	A	12144500	7.26	A
2021-06-29 09:30:00	4550.0	A	12144500	7.24	A
2021-09-19 11:15:00	2080.0	A	12144500	5.29	A
2021-09-20 13:45:00	3870.0	A	12144500	6.78	A
2021-09-29 07:30:00	3430.0	A	12144500	6.46	A
2021-10-01 05:30:00	5330.0	A	12144500	7.73	A
2021-10-11 08:00:00	2370.0	A	12144500	5.57	A
2021-10-15 16:00:00	2960.0	A	12144500	6.09	A
2021-10-23 16:00:00	2000.0	A	12144500	5.21	A
2021-10-27 12:45:00	8870.0	A	12144500	9.54	A
2021-10-29 09:45:00	24400.0	A	12144500	14.62	A
2021-11-05 08:15:00	7170.0	A	12144500	8.73	A
2021-11-13 03:00:00	30200.0	A	12144500	15.8	A
2021-11-14 23:00:00	24600.0	A	12144500	14.67	A
2021-11-27 02:00:00	10700.0	A	12144500	10.3	A
2021-11-28 13:00:00	17600.0	A	12144500	12.72	A
2021-12-01 01:45:00	9910.0	A	12144500	9.99	A
2021-12-08 22:15:00	5490.0	A	12144500	7.82	A
2021-12-12 02:30:00	7430.0	A	12144500	8.86	A
2021-12-19 06:00:00	7130.0	P	12144500	8.71	P
2021-12-23 17:15:00	5150.0	P	12144500	7.62	P
2022-01-08 01:15:00	14600.0	P	12144500	11.8	P
2022-01-12 21:30:00	25200.0	P	12144500	14.98	P
2022-01-19 00:45:00	5520.0	P	12144500	7.8	P
2022-01-21 05:15:00	16300.0	P	12144500	12.37	P
2022-03-01 16:00:00	36400.0	P	12144500	16.91	P
2022-03-16 08:15:00	5490.0	P	12144500	7.78	P
2022-03-24 11:15:00	5510.0	P	12144500	7.79	P
2022-04-04 19:45:00	5520.0	P	12144500	7.8	P
2022-04-26 11:15:00	2550.0	P	12144500	5.7	P
2022-05-03 06:45:00	3610.0	P	12144500	6.55	P
2022-05-06 14:15:00	5960.0	P	12144500	8.05	P
2022-05-07 17:45:00	8000.0	P	12144500	9.11	P
2022-05-17 00:00:00	7430.0	P	12144500	8.83	P
2022-05-26 13:30:00	4780.0	P	12144500	7.35	P
2022-05-27 22:45:00	7150.0	P	12144500	8.69	P
2022-05-30 11:00:00	7130.0	P	12144500	8.68	P
2022-06-04 05:30:00	7710.0	P	12144500	8.97	P
2022-06-06 09:15:00	9090.0	P	12144500	9.62	P
2022-06-10 12:15:00	15100.0	P	12144500	11.96	P
